,股票名称,股票代码,所属中证行业(2016) [行业类别]1级,所属中证行业(2016) [行业类别]2级,所属中证行业(2016) [行业类别]3级,所属中证行业(2016) [行业类别]4级,股票风格分类
4395,寒武纪,688256.SH,信息技术,半导体,半导体,半导体,成长型
4396,新锐股份,688257.SH,原材料,原材料,有色金属,其它有色金属及合金,成长型
4397,卓易信息,688258.SH,信息技术,计算机运用,信息技术服务,系统集成及IT咨询,成长型
4398,昀冢科技,688260.SH,信息技术,计算机及电子设备,电子设备,电子设备及仪表制造商,成长型
4399,南模生物,688265.SH,医药卫生,医药生物,制药与生物科技服务,制药与生物科技服务,成长型
4400,泽璟制药,688266.SH,医药卫生,医药生物,制药,化学药,混合型
4401,华特气体,688268.SH,原材料,原材料,化学原料,化学原料,成长型
4402,凯立新材,688269.SH,原材料,原材料,化学制品,其他化学制品,成长型
4403,富吉瑞,688272.SH,信息技术,计算机及电子设备,电子设备,电子设备及仪表制造商,成长型
4404,百克生物,688276.SH,医药卫生,医药生物,生物科技,生物科技,成长型
4405,天智航,688277.SH,医药卫生,医疗器械与服务,医疗器械,医疗器械,成长型
4406,特宝生物,688278.SH,医药卫生,医药生物,生物科技,生物科技,成长型
4407,精进电动,688280.SH,可选消费,汽车与汽车零部件,汽车零配件与轮胎,汽车零配件,混合型
4408,高铁电气,688285.SH,工业,资本品,机械制造,铁路设备,成长型
4409,敏芯股份,688286.SH,信息技术,半导体,半导体,半导体,成长型
4410,鸿泉物联,688288.SH,可选消费,汽车与汽车零部件,汽车零配件与轮胎,汽车零配件,成长型
4411,圣湘生物,688289.SH,医药卫生,医药生物,生物科技,生物科技,成长型
4412,和达科技,688296.SH,信息技术,计算机运用,信息技术服务,系统集成及IT咨询,成长型
4413,东方生物,688298.SH,医药卫生,医药生物,生物科技,生物科技,成长型
4414,长阳科技,688299.SH,信息技术,计算机及电子设备,电子设备,光电子器件,成长型
4415,联瑞新材,688300.SH,原材料,原材料,非金属采矿及制品,非金属采矿及制品,成长型
4416,奕瑞科技,688301.SH,信息技术,计算机及电子设备,电子设备,电子设备及仪表制造商,成长型
4417,大全能源,688303.SH,信息技术,计算机及电子设备,电子设备,电子设备及仪表制造商,成长型
4418,科德数控,688305.SH,工业,资本品,机械制造,通用机械,成长型
4419,欧科亿,688308.SH,原材料,原材料,有色金属,其它有色金属及合金,成长型
4420,恒誉环保,688309.SH,工业,资本品,环保设备、工程与服务,环保设备,成长型
4421,迈得医疗,688310.SH,医药卫生,医疗器械与服务,医疗器械,医疗器械,成长型
4422,盟升电子,688311.SH,工业,资本品,航空航天与国防,航空航天与国防,成长型
4423,燕麦科技,688312.SH,信息技术,计算机及电子设备,电子设备,电子设备及仪表制造商,成长型
4424,仕佳光子,688313.SH,电信业务,通信设备,通信设备,通信传输设备,成长型
4425,康拓医疗,688314.SH,医药卫生,医疗器械与服务,医疗器械,医疗器械,成长型
4426,诺禾致源,688315.SH,医药卫生,医药生物,制药与生物科技服务,制药与生物科技服务,成长型
4427,青云科技,688316.SH,信息技术,计算机运用,互联网服务,互联网信息服务,混合型
4428,之江生物,688317.SH,医药卫生,医药生物,生物科技,生物科技,成长型
4429,财富趋势,688318.SH,信息技术,计算机运用,软件开发,软件开发,成长型
4430,欧林生物,688319.SH,医药卫生,医药生物,生物科技,生物科技,成长型
4431,微芯生物,688321.SH,医药卫生,医药生物,制药,化学药,成长型
4432,瑞华泰,688323.SH,原材料,原材料,化学制品,塑料制品,成长型
4433,深科达,688328.SH,信息技术,计算机及电子设备,电子设备,电子设备及仪表制造商,成长型
4434,艾隆科技,688329.SH,医药卫生,医疗器械与服务,医疗器械,医疗器械,成长型
4435,宏力达,688330.SH,工业,资本品,电气设备,电气部件与设备,成长型
4436,铂力特,688333.SH,工业,资本品,机械制造,其他机械设备,成长型
4437,复洁环保,688335.SH,工业,资本品,环保设备、工程与服务,环保设备,成长型
4438,三生国健,688336.SH,医药卫生,医药生物,生物科技,生物科技,混合型
4439,赛科希德,688338.SH,医药卫生,医药生物,生物科技,生物科技,成长型
4440,亿华通,688339.SH,工业,资本品,电气设备,新能源设备,成长型
4441,博力威,688345.SH,工业,资本品,电气设备,电气部件与设备,成长型
4442,富淼科技,688350.SH,原材料,原材料,化学制品,其他化学制品,混合型
4443,明志科技,688355.SH,原材料,原材料,容器与包装,金属与玻璃容器,成长型
4444,键凯科技,688356.SH,医药卫生,医药生物,制药,化学药,成长型
4445,建龙微纳,688357.SH,原材料,原材料,化学原料,化学原料,成长型
4446,祥生医疗,688358.SH,医药卫生,医疗器械与服务,医疗器械,医疗器械,成长型
4447,三孚新科,688359.SH,原材料,原材料,化学制品,其他化学制品,成长型
4448,德马科技,688360.SH,工业,资本品,机械制造,其他机械设备,成长型
4449,华熙生物,688363.SH,医药卫生,医药生物,生物科技,生物科技,成长型
4450,光云科技,688365.SH,信息技术,计算机运用,信息技术服务,系统集成及IT咨询,成长型
4451,昊海生科,688366.SH,医药卫生,医药生物,制药,化学药,混合型
4452,工大高科,688367.SH,工业,资本品,机械制造,铁路设备,成长型
4453,晶丰明源,688368.SH,信息技术,半导体,半导体,半导体,成长型
4454,致远互联,688369.SH,信息技术,计算机运用,软件开发,软件开发,成长型
4455,迪威尔,688377.SH,能源,能源,能源开采设备与服务,石油与天然气开采设备与服务,成长型
4456,奥来德,688378.SH,信息技术,计算机及电子设备,电子设备,光电子器件,成长型
4457,华光新材,688379.SH,原材料,原材料,有色金属,其它有色金属及合金,混合型
4458,新益昌,688383.SH,信息技术,计算机及电子设备,电子设备,光电子器件,成长型
4459,复旦微电,688385.SH,信息技术,半导体,半导体,半导体,混合型
4460,泛亚微透,688386.SH,原材料,原材料,化学制品,橡胶制品,成长型
4461,嘉元科技,688388.SH,工业,资本品,电气设备,新能源设备,成长型
4462,普门科技,688389.SH,医药卫生,医疗器械与服务,医疗器械,医疗器械,成长型
4463,固德威,688390.SH,工业,资本品,电气设备,新能源设备,成长型
4464,安必平,688393.SH,医药卫生,医药生物,生物科技,生物科技,成长型
4465,正弦电气,688395.SH,工业,资本品,电气设备,电气部件与设备,成长型
4466,华润微,688396.SH,信息技术,半导体,半导体,半导体,成长型
4467,赛特新材,688398.SH,可选消费,耐用消费品与服装,家庭耐用消费品,家用电器,成长型
4468,硕世生物,688399.SH,医药卫生,医药生物,生物科技,生物科技,成长型
4469,中信博,688408.SH,工业,资本品,电气设备,新能源设备,成长型
4470,震有科技,688418.SH,电信业务,通信设备,通信设备,通信传输设备,成长型
4471,铁建重工,688425.SH,工业,资本品,机械制造,铁路设备,成长型
4472,有研粉材,688456.SH,原材料,原材料,有色金属,铜,成长型
4473,金科环境,688466.SH,工业,资本品,环保设备、工程与服务,环保工程,成长型
4474,科美诊断,688468.SH,医药卫生,医疗器械与服务,医疗器械,医疗器械,成长型
4475,艾迪药业,688488.SH,医药卫生,医药生物,生物科技,生物科技,成长型
4476,利元亨,688499.SH,工业,资本品,电气设备,电气部件与设备,成长型
4477,慧辰股份,688500.SH,信息技术,计算机运用,信息技术服务,系统集成及IT咨询,成长型
4478,青达环保,688501.SH,工业,资本品,环保设备、工程与服务,环保设备,混合型
4479,复旦张江,688505.SH,医药卫生,医药生物,生物科技,生物科技,成长型
4480,芯朋微,688508.SH,信息技术,半导体,半导体,半导体,成长型
4481,正元地信,688509.SH,工业,商业服务与用品,商业服务与用品,其他商业服务,混合型
4482,航亚科技,688510.SH,工业,资本品,航空航天与国防,航空航天与国防,成长型
4483,天微电子,688511.SH,信息技术,计算机及电子设备,电子设备,电子设备及仪表制造商,成长型
4484,苑东生物,688513.SH,医药卫生,医药生物,制药,化学药,成长型
4485,奥特维,688516.SH,工业,资本品,电气设备,新能源设备,成长型
4486,金冠电气,688517.SH,工业,资本品,电气设备,电气部件与设备,成长型
4487,联赢激光,688518.SH,工业,资本品,机械制造,通用机械,成长型
4488,南亚新材,688519.SH,信息技术,计算机及电子设备,电子设备,电子设备及仪表制造商,混合型
4489,神州细胞,688520.SH,医药卫生,医药生物,生物科技,生物科技,成长型
4490,芯原股份,688521.SH,信息技术,半导体,半导体,半导体,成长型
4491,科前生物,688526.SH,医药卫生,医药生物,制药与生物科技服务,制药与生物科技服务,成长型
4492,秦川物联,688528.SH,信息技术,计算机及电子设备,电子设备,电子设备及仪表制造商,成长型
4493,豪森股份,688529.SH,工业,资本品,机械制造,其他机械设备,成长型
4494,上声电子,688533.SH,可选消费,耐用消费品与服装,家庭耐用消费品,消费电子产品,混合型
4495,思瑞浦,688536.SH,信息技术,半导体,半导体,半导体,成长型
4496,和辉光电,688538.SH,信息技术,半导体,半导体,半导体,成长型
4497,瑞联新材,688550.SH,信息技术,计算机及电子设备,电子设备,光电子器件,成长型
4498,科威尔,688551.SH,工业,资本品,电气设备,电气部件与设备,成长型
4499,汇宇制药,688553.SH,医药卫生,医药生物,制药,化学药,成长型
4500,泽达易盛,688555.SH,信息技术,计算机运用,信息技术服务,系统集成及IT咨询,成长型
4501,高测股份,688556.SH,工业,资本品,电气设备,新能源设备,成长型
4502,兰剑智能,688557.SH,工业,资本品,机械制造,通用机械,成长型
4503,国盛智科,688558.SH,工业,资本品,机械制造,通用机械,成长型
4504,海目星,688559.SH,工业,资本品,机械制造,通用机械,成长型
4505,明冠新材,688560.SH,原材料,原材料,化学制品,橡胶制品,成长型
4506,奇安信,688561.SH,信息技术,计算机运用,信息技术服务,系统集成及IT咨询,成长型
4507,力源科技,688565.SH,工业,资本品,环保设备、工程与服务,环保设备,成长型
4508,吉贝尔,688566.SH,医药卫生,医药生物,制药,化学药,成长型
4509,孚能科技,688567.SH,工业,资本品,电气设备,新能源设备,混合型
4510,中科星图,688568.SH,信息技术,计算机运用,软件开发,软件开发,成长型
4511,铁科轨道,688569.SH,工业,资本品,机械制造,铁路设备,成长型
4512,杭华股份,688571.SH,原材料,原材料,化学制品,其他化学制品,成长型
4513,亚辉龙,688575.SH,医药卫生,医疗器械与服务,医疗器械,医疗器械,成长型
4514,浙海德曼,688577.SH,工业,资本品,机械制造,通用机械,成长型
4515,艾力斯,688578.SH,医药卫生,医药生物,制药,化学药,混合型
4516,山大地纬,688579.SH,信息技术,计算机运用,软件开发,软件开发,成长型
4517,伟思医疗,688580.SH,医药卫生,医疗器械与服务,医疗器械,医疗器械,成长型
4518,上纬新材,688585.SH,原材料,原材料,化学制品,其他化学制品,成长型
4519,江航装备,688586.SH,工业,资本品,航空航天与国防,航空航天与国防,成长型
4520,凌志软件,688588.SH,信息技术,计算机运用,软件开发,软件开发,成长型
4521,力合微,688589.SH,信息技术,半导体,半导体,半导体,成长型
4522,新致软件,688590.SH,信息技术,计算机运用,软件开发,软件开发,成长型
4523,芯海科技,688595.SH,信息技术,计算机及电子设备,电子设备,电子设备及仪表制造商,成长型
4524,正帆科技,688596.SH,工业,资本品,机械制造,其他机械设备,成长型
4525,煜邦电力,688597.SH,信息技术,计算机及电子设备,电子设备,电子设备及仪表制造商,成长型
4526,金博股份,688598.SH,工业,资本品,电气设备,新能源设备,成长型
4527,天合光能,688599.SH,工业,资本品,电气设备,新能源设备,成长型
4528,皖仪科技,688600.SH,信息技术,计算机及电子设备,电子设备,电子设备及仪表制造商,成长型
4529,力芯微,688601.SH,信息技术,计算机及电子设备,电子设备,电子设备及仪表制造商,成长型
4530,奥泰生物,688606.SH,医药卫生,医药生物,生物科技,生物科技,成长型
4531,康众医疗,688607.SH,医药卫生,医疗器械与服务,医疗器械,医疗器械,成长型
4532,恒玄科技,688608.SH,信息技术,计算机及电子设备,电子设备,电子设备及仪表制造商,成长型
4533,九联科技,688609.SH,电信业务,通信设备,通信设备,通信终端设备,成长型
4534,杭州柯林,688611.SH,工业,资本品,电气设备,电气部件与设备,成长型
4535,奥精医疗,688613.SH,医药卫生,医疗器械与服务,医疗器械,医疗器械,成长型
4536,西力科技,688616.SH,信息技术,计算机及电子设备,电子设备,电子设备及仪表制造商,成长型
